player,team,urs_sum,off_ball_potential_sum,off_ball_captured_sum,xepv_mean,n_confident_candidates,n_received,receiver_conf_rate,primary_role,minutes_played,macro_role,urs_per90,off_ball_potential_per90,n_confident_per90,capitalization_rate,latency_rate,urs_pct_within_role,potential_pct_within_role,xepv_mean_pct_within_role,latency_pct_within_role
Kaan Ayhan,Turkey,1.5971915329645388,2.9462800479014017,1.3490885149368628,0.014233236946383584,207,82,0.3961352657004831,Left Defensive Midfield,360,MID,0.39929788324113474,0.7365700119753503,51.74999999999999,0.45789554726740983,0.5421044527325902,44.6,41.5,53.8,64.6
Milos Veljkovic,Serbia,1.236092067765678,2.4202996487522483,1.1842075809865702,0.011864213964471806,204,95,0.46568627450980393,Right Center Back,280,CB,0.39731530749611077,0.7779534585275084,65.57142857142857,0.4892813919123906,0.5107186080876094,78.7,83.6,80.3,16.4
Rafael Alexandre Conceição Leão,Portugal,1.2319293590667426,1.8893849813101333,0.6574556222433908,0.01852338216970719,102,36,0.35294117647058826,Left Wing,281,WIDE,0.3945681221210207,0.6051410972167687,32.669039145907476,0.34797335045370126,0.6520266495462987,64.9,56.8,54.1,83.8
Scott McKenna,Scotland,0.6315010079727724,0.9827206672956815,0.3512196593229091,0.012762606068775086,77,28,0.36363636363636365,Left Center Back,145,CB,0.39196614287965187,0.609964552114561,47.79310344827586,0.35739521006454417,0.6426047899354559,77.0,70.5,86.9,95.1
Remo Freuler,Switzerland,1.9510416323092301,3.6691322143339065,1.7180905820246763,0.014112046978207332,260,104,0.4,Right Defensive Midfield,448,MID,0.391950327919265,0.7371024537724365,52.23214285714286,0.4682552935303745,0.5317447064696255,43.1,43.1,50.8,50.8
İsmail Yüksek,Turkey,0.6552778737490752,1.2823950570562879,0.6271171833072126,0.011985000533236334,107,44,0.411214953271028,Right Defensive Midfield,152,MID,0.38799347787774185,0.7593128627306969,63.35526315789474,0.48902027488061867,0.5109797251193813,41.5,46.2,20.0,36.9
Fabian Rieder,Switzerland,0.9690559114041519,1.6575810224469603,0.6885251110428083,0.021251038749320002,78,30,0.38461538461538464,Right Attacking Midfield,225,CAM,0.38762236456166077,0.6630324089787841,31.200000000000003,0.415379460622921,0.5846205393770789,50.0,40.0,90.0,60.0
Denzel Dumfries,Netherlands,1.9875298748265402,3.565837611896174,1.5783077370696335,0.016208352781346243,220,88,0.4,Right Back,462,FB,0.3871811444467286,0.6946436906291248,42.857142857142854,0.4426190726700958,0.5573809273299042,61.4,59.6,80.7,40.4
Lovro Majer,Croatia,0.6507968323818192,1.3025158594025283,0.651719027020709,0.015884339748811323,82,34,0.4146341463414634,Right Wing,152,WIDE,0.38534022969976134,0.7712264956988655,48.55263157894737,0.5003540051478962,0.4996459948521038,62.2,73.0,13.5,10.8
Andrija Živković,Serbia,1.045074564849356,1.9359069848292658,0.8908324199799097,0.015739081177473704,123,49,0.3983739837398374,Right Wing Back,245,FB,0.3839049421895594,0.7111495046311589,45.183673469387756,0.46016282133435,0.53983717866565,59.6,63.2,70.2,28.1
Cole Palmer,England,0.6437535397242772,1.0807308625495127,0.43697732282523544,0.017716899386057586,61,25,0.4098360655737705,Right Wing,152,WIDE,0.3811698590472694,0.6399064317727378,36.11842105263158,0.4043350088054099,0.5956649911945902,59.5,59.5,43.2,45.9
Kai Havertz,Germany,1.6811332900753189,2.781669200202368,1.100535910127049,0.020914806016559158,133,47,0.3533834586466165,Center Forward,397,FW,0.38111334031934185,0.6306051083582195,30.151133501259444,0.3956386726527311,0.6043613273472689,96.9,93.8,62.5,68.8
Arda Güler,Turkey,1.558956229584022,3.090277917469855,1.531321687885833,0.01643764849718008,188,83,0.44148936170212766,Center Forward,369,FW,0.38023322672781024,0.7537263213341111,45.853658536585364,0.4955287934554419,0.5044712065445581,93.8,100.0,28.1,25.0
Marcel Sabitzer,Austria,1.5848363715639973,2.9795194489423116,1.3946830773783145,0.020835800342253928,143,60,0.4195804195804196,Left Wing,379,WIDE,0.3763463679175719,0.7075376000126862,33.95778364116095,0.468089939091825,0.531910060908175,56.8,64.9,75.7,16.2
David Raum,Germany,0.6943153564826074,1.112951348309841,0.41863599182723354,0.013911891853873013,80,28,0.35,Left Back,167,FB,0.3741819286433214,0.5997941398076987,43.11377245508982,0.3761494089233872,0.6238505910766128,57.9,50.9,38.6,84.2
Wout Faes,Belgium,1.4812501521987564,2.4504244869553995,0.969174334756643,0.00984106219660803,249,91,0.3654618473895582,Right Center Back,360,CB,0.37031253804968917,0.6126061217388499,62.25,0.39551283457864134,0.6044871654213586,75.4,72.1,31.1,82.0
Billy Gilmour,Scotland,0.7451651273921955,1.4261623377646204,0.6809972103724249,0.010970479521266311,130,53,0.4076923076923077,Right Defensive Midfield,184,MID,0.3644829427461826,0.6975794043413904,63.58695652173913,0.47750329141339265,0.5224967085866074,40.0,40.0,9.2,46.2
Callum McGregor,Scotland,1.0184179569010638,1.8147212157614407,0.7963032588603769,0.013246140261032414,137,57,0.41605839416058393,Left Defensive Midfield,254,MID,0.3608567563822667,0.6430114544036601,48.54330708661418,0.4388019779259897,0.5611980220740103,38.5,32.3,29.2,72.3
Volodymyr Brazhko,Ukraine,0.7113529056966031,1.314249734654207,0.6028968289576038,0.011734372630841134,112,47,0.41964285714285715,Center Defensive Midfield,178,MID,0.3596728174870465,0.664508292802689,56.62921348314607,0.45873840645380254,0.5412615935461975,36.9,35.4,13.8,63.1
Ondrej Duda,Slovakia,1.2853446648988534,2.06988012681447,0.7845354619156164,0.011827886438939828,175,58,0.3314285714285714,Left Center Midfield,323,MID,0.3581455722628384,0.5767467845613075,48.76160990712074,0.37902458782625764,0.6209754121737423,35.4,27.7,16.9,98.5
Ricardo Iván Rodríguez Araya,Switzerland,1.9417544556036372,3.322934683946557,1.38118022834292,0.014703250813922819,226,87,0.38495575221238937,Left Center Back,488,CB,0.35811045287772003,0.612836314662275,41.68032786885246,0.41565073036660793,0.5843492696333921,73.8,73.8,100.0,65.6
Nikola Milenković,Serbia,1.1040823868526113,1.8071820422089426,0.7030996553563313,0.010210068035078772,177,64,0.3615819209039548,Center Back,279,CB,0.3561556086621327,0.5829619490996589,57.096774193548384,0.3890585668375297,0.6109414331624703,72.1,68.9,41.0,85.2
Marcus Thuram,France,1.0157180363186573,1.771314036433413,0.7555960001147558,0.021868074523869296,81,25,0.30864197530864196,Center Forward,258,FW,0.3543202452274386,0.6179002452674697,28.25581395348837,0.42657371001031985,0.5734262899896801,90.6,87.5,75.0,53.1
Georgiy Sudakov,Ukraine,1.027754564652452,1.790361732957506,0.7626071683050538,0.014796377958326496,121,50,0.4132231404958678,Center Attacking Midfield,262,CAM,0.3530454611401552,0.6150097555960898,41.56488549618321,0.4259514456027274,0.5740485543972726,45.0,35.0,20.0,50.0
Daniel Olmo Carvajal,Spain,1.6915947360702444,3.412827349905436,1.7212326138351917,0.017683043263758736,193,81,0.41968911917098445,Center Attacking Midfield,432,CAM,0.35241557001463425,0.7110056978969658,40.20833333333333,0.5043421296664434,0.49565787033355657,40.0,55.0,50.0,10.0
Mikel Merino Zazón,Spain,0.7618913594311666,1.9319382618780365,1.17004690244687,0.01583555952359046,122,64,0.5245901639344263,Center Attacking Midfield,195,MID,0.35164216589130765,0.8916638131744784,56.30769230769231,0.605633692098146,0.394366307901854,33.8,56.9,75.4,3.1
Joakim Mæhle,Denmark,1.1399440988579874,2.190236028535001,1.0502919296770137,0.014699570661308732,149,64,0.42953020134228187,Left Wing Back,292,FB,0.35135263320965365,0.6750727485210619,45.92465753424658,0.4795336739938161,0.5204663260061839,56.1,56.1,50.9,15.8
Oleksandr Zinchenko,Ukraine,0.8326668099680654,1.6556437510691158,0.8229769411010504,0.011659463035697998,142,59,0.4154929577464789,Left Back,215,FB,0.3485581995215158,0.6930601748661415,59.44186046511628,0.4970736854287772,0.5029263145712228,54.4,57.9,12.3,14.0
Kléper Laveran Lima Ferreira,Portugal,1.537274431404381,2.8962937347014854,1.3590193032971043,0.010807066174259274,268,123,0.458955223880597,Left Center Back,397,CB,0.34850050082215184,0.6565905192018481,60.755667506297236,0.4692270286726202,0.5307729713273798,70.5,77.0,54.1,26.2
Ousmane Dembélé,France,1.3770553115994097,2.096095508789099,0.7190401971896893,0.01871513847133124,112,36,0.32142857142857145,Right Wing,356,WIDE,0.3481319607976036,0.5299117859298283,28.314606741573034,0.3430378979272153,0.6569621020727847,54.1,51.4,59.5,89.2
Mikel Oyarzabal Ugarte,Spain,0.7860742031003928,1.2178931001141553,0.4318188970137625,0.018177508956927692,67,23,0.34328358208955223,Center Forward,205,FW,0.34510574770261143,0.534684775659873,29.414634146341463,0.3545622329031073,0.6454377670968927,87.5,81.2,37.5,84.4
Álvaro Borja Morata Martín,Spain,1.7205544175400296,2.6721108763484596,0.9515564588084298,0.02104024312085401,127,42,0.33070866141732286,Center Forward,449,FW,0.3448772774579124,0.5356124251032547,25.456570155902007,0.35610665232154126,0.6438933476784587,84.4,84.4,65.6,81.2
Andrew Robertson,Scotland,1.0168039125340753,1.6204743421156835,0.6036704295816081,0.015144620019772743,107,40,0.37383177570093457,Left Wing Back,267,FB,0.3427428918654186,0.5462273063311293,36.067415730337075,0.3725269903338666,0.6274730096661334,52.6,42.1,59.6,86.0
Mert Müldür,Turkey,1.322106502496617,1.9866014790753808,0.6644949765787638,0.014190010564824149,140,43,0.30714285714285716,Right Back,351,FB,0.3390016673068249,0.509384994634713,35.8974358974359,0.33448831261720297,0.6655116873827971,50.9,35.1,43.9,94.7
Nathan Aké,Netherlands,1.7831443058221164,3.342863618951928,1.5597193131298113,0.01337145447580771,250,97,0.388,Left Back,475,FB,0.3378589211031378,0.6333846856961548,47.368421052631575,0.46658179660312393,0.5334182033968761,49.1,54.4,31.6,22.8
Luke Shaw,England,0.6435362015845112,1.1129029777975732,0.469366776213062,0.01483870637063431,75,27,0.36,Left Back,174,FB,0.3328635525437127,0.5756394712746068,38.79310344827586,0.42174995087346734,0.5782500491265327,47.4,49.1,54.4,52.6
Federico Chiesa,Italy,0.9699989938701679,1.4409450236807522,0.47094602981058425,0.01715410742477086,84,25,0.2976190476190476,Right Wing,264,WIDE,0.3306814751830118,0.49123125807298373,28.636363636363637,0.32683136557673725,0.6731686344232628,51.4,45.9,35.1,97.3
Vladimír Coufal,Czech Republic,1.0170661722177163,1.6392866755116768,0.6222205032939605,0.016071437995212517,102,33,0.3235294117647059,Right Wing Back,279,FB,0.32808586200571493,0.5288021533908636,32.903225806451616,0.3795678404448352,0.6204321595551647,45.6,38.6,78.9,82.5
Alexander Prass,Austria,0.6440166140138898,1.100159749004594,0.4561431349907043,0.015279996513952695,72,28,0.3888888888888889,Left Back,177,FB,0.32746607492231683,0.5594032622057258,36.610169491525426,0.4146153641808973,0.5853846358191027,43.9,45.6,61.4,56.1
Mykola Matvienko,Ukraine,1.0075203283133665,1.9871229229063614,0.9796025945929949,0.010138382259726334,196,85,0.4336734693877551,Left Center Back,278,CB,0.3261756458568453,0.6433131764804767,63.453237410071935,0.492975338012925,0.5070246619870751,68.9,75.4,37.7,11.5
Stanislav Lobotka,Slovakia,1.4443480459539388,2.9611666233029066,1.5168185773489675,0.01179747658686417,251,108,0.4302788844621514,Center Defensive Midfield,402,MID,0.3233615028255087,0.6629477514857254,56.19402985074627,0.5122368209246858,0.4877631790753142,32.3,33.8,15.4,15.4
Mario Mitaj,Albania,1.0147602827449478,1.6961501265990833,0.6813898438541354,0.009582769076830979,177,59,0.3333333333333333,Left Back,283,FB,0.32271528426517776,0.5394117010385777,56.28975265017668,0.40172731951526985,0.5982726804847301,42.1,40.4,3.5,66.7
Konrad Laimer,Austria,0.9857919846629289,1.9745472725974134,0.9887552879344843,0.017021959246529425,116,52,0.4482758620689655,Left Defensive Midfield,277,MID,0.3202934246197242,0.6415496553565603,37.68953068592058,0.500750375367731,0.49924962463226896,30.8,30.8,93.8,24.6
Jeremy Doku,Belgium,1.134438525026087,1.7082545112742633,0.5738159862481761,0.017255096073477406,99,30,0.30303030303030304,Left Wing,321,WIDE,0.3180668761755384,0.4789498629740925,27.75700934579439,0.335907783331502,0.6640922166684979,48.6,43.2,37.8,94.6
Xavi Simons,Netherlands,1.6253467774570043,3.4484248625824043,1.8230780851254003,0.019818533693002325,174,80,0.45977011494252873,Center Attacking Midfield,461,CAM,0.3173128198939922,0.6732282811983002,33.96963123644252,0.5286698007855567,0.4713301992144433,35.0,45.0,70.0,5.0
Stefan de Vrij,Netherlands,1.9412386369632557,3.43269986922143,1.491461232258174,0.010497553116885107,327,133,0.40672782874617736,Right Center Back,553,CB,0.31593395538280833,0.5586672481553864,53.21880650994575,0.43448634867004904,0.565513651329951,67.2,67.2,47.5,54.1
David Jurásek,Czech Republic,0.5466286399181077,0.8958563250721477,0.34922768515404007,0.01866367343900308,48,19,0.3958333333333333,Left Wing Back,158,FB,0.31137074425715,0.5102979066866664,27.341772151898734,0.3898255505713096,0.6101744494286905,40.4,36.8,93.0,75.4
Stefan Posch,Austria,1.3067686518088653,2.359432300608325,1.0526636487994596,0.015835116111465267,149,62,0.4161073825503356,Right Back,381,FB,0.30868550830130675,0.5573462127421239,35.196850393700785,0.44615124092691905,0.553848759073081,38.6,43.9,75.4,35.1
Dayotchanculle Upamecano,France,2.0039761928703235,3.3188791580668653,1.3149029651965418,0.011727488191048994,283,105,0.3710247349823322,Right Center Back,585,CB,0.3083040296723575,0.5105967935487485,43.53846153846154,0.3961888645449894,0.6038111354550106,65.6,57.4,73.8,80.3
Kristjan Asllani,Albania,0.9659252883053897,1.9770281752902803,1.0111028869848906,0.010744718343968914,184,78,0.42391304347826086,Left Defensive Midfield,285,MID,0.30502903841222834,0.6243246869337727,58.10526315789474,0.5114256334947952,0.4885743665052048,29.2,29.2,6.2,18.5
Dan Ndoye,Switzerland,1.3744613697824941,2.1153363709407866,0.7408750011582923,0.019769498793839126,107,33,0.308411214953271,Right Wing Back,406,FB,0.3046835548778928,0.4689169295188936,23.7192118226601,0.3502398064610364,0.6497601935389636,36.8,33.3,96.5,89.5
Timothy Castagne,Belgium,1.231789762803793,2.320623891038507,1.0888341282347136,0.012892354950213927,180,82,0.45555555555555555,Right Back,365,FB,0.30372898260915443,0.5722086306670291,44.38356164383561,0.4691988789908766,0.5308011210091235,35.1,47.4,26.3,19.3
Josip Šutalo,Croatia,0.9649224901565441,1.722465533810592,0.757543043654048,0.010632503295127112,162,69,0.42592592592592593,Right Center Back,287,CB,0.3025889341954319,0.5401459862123809,50.801393728223,0.4398015686143476,0.5601984313856524,63.9,63.9,52.5,44.3
Jakub Moder,Poland,0.6373628974121556,1.4127755850775583,0.7754126876654027,0.012075005000662891,117,53,0.452991452991453,Left Center Midfield,191,MID,0.3003280668434241,0.665705773073195,55.13089005235602,0.5488576500441393,0.45114234995586067,27.7,36.9,21.5,4.6
Samet Akaydin,Turkey,1.140828833457522,1.8208480371934024,0.6800192037358804,0.010404845926819442,175,57,0.32571428571428573,Right Center Back,342,CB,0.30021811406776894,0.47917053610352695,46.05263157894737,0.37346290840615154,0.6265370915938484,62.3,52.5,45.9,90.2
Jan Vertonghen,Belgium,0.8882121096894905,1.5845938563862136,0.6963817466967231,0.009432106288013177,168,71,0.4226190476190476,Left Center Back,267,CB,0.29939734034477206,0.5341327605796226,56.62921348314607,0.43947017962373935,0.5605298203762606,60.7,60.7,26.2,45.9
Christoph Baumgartner,Austria,0.9929949471545496,1.8827212859970883,0.8897263388425387,0.021154171752776275,89,38,0.42696629213483145,Center Attacking Midfield,301,CAM,0.29690878818574573,0.5629399194011228,26.611295681063122,0.47257464259843435,0.5274253574015657,30.0,30.0,85.0,25.0
Grant Campbell Hanley,Scotland,0.7821583492705332,1.4429190791100641,0.6607607298395309,0.011272805305547376,128,49,0.3828125,Center Back,238,CB,0.29577416569053777,0.5456416685710327,48.403361344537814,0.4579333237779781,0.5420666762220219,59.0,65.6,65.6,32.8
Leroy Sané,Germany,0.6884354545426671,1.4021062658483436,0.7136708113056766,0.022255655013465773,63,27,0.42857142857142855,Right Wing,211,WIDE,0.29364545454426555,0.598054805338156,26.87203791469194,0.508999088506227,0.491000911493773,45.9,54.1,89.2,8.1
Juraj Kucka,Slovakia,1.1026045410815526,1.882180135267807,0.7795755941862544,0.01383955981814564,136,47,0.34558823529411764,Right Center Midfield,343,MID,0.2893131448902033,0.49386650779621755,35.68513119533528,0.4141875581294094,0.5858124418705906,26.2,21.5,47.7,86.2
William Saliba,France,1.8366933157776688,2.9054065379132323,1.0687132221355637,0.010963798256276348,265,89,0.33584905660377357,Left Center Back,583,CB,0.2835375616123331,0.4485190195749415,40.90909090909091,0.36783603540148707,0.6321639645985129,57.4,45.9,55.7,91.8
Nicușor Silviu Bancu,Romania,0.8369491370847014,1.379698249368883,0.5427491122841815,0.015502227520998686,89,37,0.4157303370786517,Left Back,267,FB,0.28211768665776454,0.46506682562996055,30.0,0.3933824751408157,0.6066175248591843,33.3,31.6,64.9,71.9
Jakub Piotr Kiwior,Poland,0.8694086871488832,1.5866789663380811,0.717270279189198,0.011840887808493144,134,61,0.4552238805970149,Left Center Back,279,CB,0.28045441520931713,0.5118319246251875,43.225806451612904,0.4520575960268738,0.5479424039731262,55.7,59.0,78.7,36.1
Salih Özcan,Turkey,0.4690579933874417,0.918957202190245,0.44989920880280326,0.013127960031289215,70,32,0.45714285714285713,Right Defensive Midfield,151,MID,0.27957098943622355,0.5477228357425301,41.72185430463576,0.48957580149599167,0.5104241985040083,24.6,26.2,27.7,35.4
Niclas Füllkrug,Germany,0.5141017605077013,1.1739310104623042,0.6598292499546029,0.03557366698370619,33,15,0.45454545454545453,Center Forward,167,FW,0.27706082901612644,0.6326574307880681,17.78443113772455,0.5620681659093036,0.43793183409069636,81.2,96.9,96.9,12.5
Leandro Trossard,Belgium,0.5123403126882636,0.8374182447963288,0.3250779321080652,0.016104197015314015,52,18,0.34615384615384615,Right Wing,167,WIDE,0.2761115457601421,0.4513032456986203,28.023952095808383,0.3881906492103339,0.611809350789666,43.2,40.5,21.6,62.2
Milan Škriniar,Slovakia,1.2005978711128489,2.345999149325818,1.145401278212969,0.0101999963014166,230,96,0.41739130434782606,Left Center Back,393,CB,0.27494607735408755,0.5372517135860652,52.67175572519084,0.4882360160028741,0.511763983997126,54.1,62.3,39.3,18.0
Illia Zabarnyi,Ukraine,0.8313106925974062,1.3294164857994932,0.4981057932020869,0.010226280659996102,130,44,0.3384615384615385,Right Center Back,277,CB,0.27010094705330884,0.4319403744474888,42.238267148014444,0.3746800182807518,0.6253199817192482,52.5,41.0,42.6,88.5
Lukáš Provod,Czech Republic,0.6883482918320808,1.2119082879994465,0.5235599961673656,0.016601483397252693,73,25,0.3424657534246575,Left Center Midfield,231,MID,0.2681876461683432,0.4721720602595246,28.441558441558442,0.4320128852585293,0.5679871147414707,23.1,20.0,86.2,76.9
Anzor Mekvabishvili,Georgia,0.5600341849058443,1.1412927118292508,0.5812585269234065,0.011645843998257662,98,46,0.46938775510204084,Center Defensive Midfield,188,MID,0.2681014714974787,0.546363532258684,46.91489361702128,0.5092983779698129,0.4907016220301871,21.5,24.6,12.3,20.0
Yannick Ferreira Carrasco,Belgium,0.6444944958671288,1.4863146602655155,0.8418201643983866,0.014863146602655156,100,52,0.52,Left Wing,217,FB,0.26730186464535294,0.6164438683128867,41.474654377880185,0.5663808525228458,0.43361914747715424,31.6,52.6,56.1,5.3
Virgil van Dijk,Netherlands,1.6418608234994836,2.6953020620880164,1.0534412385885326,0.00990919875767653,272,91,0.33455882352941174,Left Center Back,553,CB,0.2672106222693554,0.43865675513186525,44.26763110307414,0.39084348036763084,0.6091565196323692,50.8,42.6,34.4,83.6
Donyell Malen,Netherlands,0.5815014720019587,0.9676441079255625,0.38614263592360376,0.020588172509054523,47,18,0.3829787234042553,Right Wing,196,WIDE,0.2670159820417157,0.44432637608826847,21.581632653061224,0.3990543969222498,0.6009456030777502,40.5,37.8,73.0,54.1
Abdülkerim Bardakcı,Turkey,1.092046086505021,1.9882700592411742,0.8962239727361531,0.010984917454371128,181,69,0.3812154696132597,Left Center Back,369,CB,0.2663527040256149,0.4849439168880913,44.146341463414636,0.45075565493260916,0.5492443450673908,49.2,54.1,57.4,37.7
Maximilian Wöber,Austria,0.5385780446212377,0.9107383763602772,0.3721603317390395,0.013010548233718246,70,29,0.4142857142857143,Left Center Back,182,CB,0.2663298022852274,0.45036513116717003,34.61538461538462,0.4086358293436153,0.5913641706563847,47.5,47.5,91.8,72.1
Cody Mathès Gakpo,Netherlands,1.5936555797716665,2.469264062295214,0.8756084825235475,0.023973437498011785,103,32,0.3106796116504854,Left Wing,539,WIDE,0.266102044859833,0.4123075428693307,17.19851576994434,0.354603015486994,0.645396984513006,37.8,32.4,97.3,81.1
Mykhailo Mudryk,Ukraine,0.5172766949078116,0.839757667172288,0.3224809722644764,0.022696153166818594,37,10,0.2702702702702703,Left Midfield,176,WIDE,0.2645164917142218,0.42942153434946545,18.920454545454547,0.3840167049029336,0.6159832950970664,35.1,35.1,91.9,64.9
Breel-Donald Embolo,Switzerland,0.8844102695351821,1.4490910058779338,0.5646807363427518,0.02300144453774498,63,21,0.3333333333333333,Center Forward,302,FW,0.26356597436478935,0.4318483130099803,18.774834437086092,0.38967927759695065,0.6103207224030494,78.1,71.9,81.2,71.9
Kevin Danso,Austria,0.6449246894345516,1.1667012762744697,0.521776586839918,0.011784861376509794,99,39,0.3939393939393939,Right Center Back,222,CB,0.2614559551761696,0.4729870038950553,40.13513513513514,0.4472238073708669,0.552776192629133,45.9,49.2,75.4,39.3
Bendegúz Bolla,Hungary,0.5937247955922162,0.8933241911788689,0.2995993955866526,0.015141087986082522,59,20,0.3389830508474576,Right Wing Back,205,FB,0.2606596663575584,0.39219110832243026,25.90243902439024,0.33537588990094225,0.6646241100990578,29.8,22.8,57.9,93.0
Rasmus Winther Højlund,Denmark,0.8130721439514632,1.2483255457456568,0.4352534017941936,0.021158060097384013,59,17,0.288135593220339,Center Forward,284,FW,0.2576637075902524,0.39559612365179264,18.697183098591548,0.3486697867215443,0.6513302132784557,75.0,62.5,68.8,90.6
Randal Kolo Muani,France,0.5874751564029307,0.9948954638696402,0.40742030746670954,0.023687987234991433,42,15,0.35714285714285715,Center Forward,207,FW,0.25542398104475245,0.4325632451607131,18.26086956521739,0.4095106694748115,0.5904893305251885,71.9,75.0,87.5,59.4
Strahinja Pavlović,Serbia,0.7943247724045208,1.557325673882699,0.7630009014781782,0.011044862935338292,141,63,0.44680851063829785,Left Center Back,280,CB,0.25531867684431026,0.5005689666051533,45.32142857142857,0.48994305704591434,0.5100569429540857,44.3,55.7,59.0,14.8
Cristiano Ronaldo dos Santos Aveiro,Portugal,1.372627668290713,2.3215561044737534,0.9489284361830403,0.020364527232225905,114,42,0.3684210526315789,Center Forward,489,FW,0.25263085919460976,0.42728026462707114,20.981595092024538,0.4087467170637868,0.5912532829362132,68.8,68.8,53.1,62.5
Marin Pongracic,Croatia,0.5209718499508051,0.7881475452408131,0.26717569529000795,0.009272324061656624,85,24,0.2823529411764706,Left Center Back,188,CB,0.24940141752964076,0.3773046759131552,40.69148936170213,0.3389919779657174,0.6610080220342827,42.6,37.7,24.6,96.7
Ladislav Krejčí,Czech Republic,0.7493100086964601,1.2823516090586562,0.5330416003621959,0.014248351211762846,90,32,0.35555555555555557,Left Center Back,273,CB,0.24702527759223963,0.42275327771164495,29.67032967032967,0.4156750742906535,0.5843249257093466,41.0,39.3,96.7,63.9
Dominik Szoboszlai,Hungary,0.7790351981783271,1.5320583444309541,0.7530231462526271,0.01431830228440144,107,48,0.4485981308411215,Right Attacking Midfield,285,CAM,0.24601111521420857,0.48380789824135395,33.78947368421053,0.491510750220364,0.508489249779636,25.0,25.0,15.0,15.0
Dávid Hancko,Slovakia,1.0174652623173897,1.888997392641054,0.8715321303236644,0.01259331595094036,150,62,0.41333333333333333,Left Back,375,FB,0.2441916629561735,0.4533593742338529,36.0,0.4613728603961458,0.5386271396038542,28.1,29.8,22.8,26.3
Romano Schmid,Austria,0.4054740736482127,0.8835447676269358,0.4780706939787231,0.016064450320489743,55,23,0.41818181818181815,Right Wing,151,WIDE,0.2416732889293983,0.5266160866650611,32.78145695364238,0.5410825930900444,0.45891740690995564,32.4,48.6,18.9,2.7
András Schäfer,Hungary,0.7689749809387461,1.3204565761808378,0.5514815952420917,0.011096273749418805,119,42,0.35294117647058826,Left Defensive Midfield,287,MID,0.24114198008532106,0.41408045942953103,37.3170731707317,0.41764462776742295,0.582355372232577,20.0,16.9,10.8,83.1
Piotr Zieliński,Poland,0.6826278834536524,1.4781975056524888,0.7955696221988362,0.010558553611803492,140,58,0.4142857142857143,Left Center Midfield,256,MID,0.2399863652766747,0.5196788105809531,49.21875,0.5382025197286915,0.4617974802713085,18.5,23.1,4.6,10.8
Heorhii Tsitaishvili,Georgia,0.48988500855164835,0.7502585003958725,0.26037349184422415,0.013162429831506535,57,19,0.3333333333333333,Left Wing Back,188,FB,0.2345194189874912,0.3591663033810028,27.287234042553195,0.347045040751739,0.6529549592482611,26.3,19.3,29.8,91.2
Nicola Zalewski,Poland,0.640136585179426,1.1340796856807212,0.49394310050129525,0.01553533816000988,73,29,0.3972602739726027,Left Wing Back,250,FB,0.23044917066459336,0.40826868684505957,26.279999999999998,0.4355453207900557,0.5644546792099443,24.6,26.3,66.7,45.6
Manuel Obafemi Akanji,Switzerland,1.2106560866124108,2.351400857368957,1.1407447707565463,0.009676546738143856,243,92,0.3786008230452675,Center Back,477,CB,0.22842567671932276,0.44366053912621833,45.84905660377358,0.4851341136419228,0.5148658863580772,39.3,44.3,27.9,19.7
Ianis Hagi,Romania,0.4736719462564517,0.7777895216914423,0.30411757543499063,0.016203948368571714,48,18,0.375,Left Midfield,187,WIDE,0.2279704554175436,0.3743372029531006,23.10160427807487,0.39100240740403985,0.6089975925959601,29.7,29.7,27.0,59.5
Denis Vavro,Slovakia,0.9825882612337346,2.0460903695178945,1.06350210828416,0.011691944968673682,175,86,0.49142857142857144,Right Center Back,389,CB,0.227334045015517,0.47338851736917864,40.48843187660668,0.5197727940700613,0.4802272059299387,37.7,50.8,72.1,8.2
Jesús Navas González,Spain,0.3987900198222363,0.7068654461898726,0.30807542636763635,0.014425825432446379,49,20,0.40816326530612246,Right Back,159,FB,0.225730199899379,0.4001125167112486,27.735849056603772,0.43583319573508134,0.5641668042649186,22.8,24.6,47.4,43.9
Nedim Bajrami,Albania,0.6101219790099502,0.9787639892084692,0.36864201019851894,0.01193614620985938,82,27,0.32926829268292684,Center Attacking Midfield,247,WIDE,0.22231165227083208,0.35663465193830857,29.87854251012146,0.37664034870821245,0.6233596512917876,27.0,24.3,2.7,73.0
Marius Mihai Marin,Romania,0.7398658128924548,1.2338536167501857,0.4939878038577309,0.012463167845961472,99,32,0.32323232323232326,Center Defensive Midfield,303,MID,0.2197621226413232,0.3664911732921343,29.405940594059405,0.4003617586005318,0.5996382413994682,16.9,12.3,24.6,89.2
Nicolae Claudiu Stanciu,Romania,0.8609800035941031,1.4231690802904855,0.5621890766963824,0.01437544525545945,99,36,0.36363636363636365,Left Center Midfield,355,MID,0.21827662062949094,0.36080342880603855,25.098591549295776,0.39502620207405925,0.6049737979259407,15.4,9.2,55.4,90.8
Kacper Urbanski,Poland,0.3673643049178068,0.7008845275071172,0.33352022258931036,0.014017690550142342,50,22,0.44,Left Center Forward,154,FW,0.214693424951965,0.40960784075091267,29.22077922077922,0.47585616388988355,0.5241438361101165,65.6,65.6,12.5,34.4
Petar Stojanović,Slovenia,0.7358621192616202,1.294542064723739,0.5586799454621189,0.016181775809046735,80,29,0.3625,Right Midfield,315,WIDE,0.21024631978903432,0.3698691613496397,22.857142857142854,0.4315656946855131,0.5684343053144869,24.3,27.0,24.3,35.1
