match_id,team,player_id,player,primary_role,minutes_played,total_touches,passes_attempted,passes_successful,passes_failed,pass_completion_pct,passes_under_pressure,avg_dist_all_passes,avg_dist_successful,avg_dist_failed,through_balls,switches_of_play,crosses,assists,key_passes,carries,shots,shots_on_target,goals,xg_total,dribbles_attempted,dribbles_successful,ball_recoveries,interceptions,tackles_won,aerial_won,clearances,blocks,fouls_committed,fouls_won,dispossessed,miscontrols
3930158,Germany,3167.0,Antonio Rüdiger,Right Center Back,91,268,93,86,7,92.5,9,19.9,18.45,37.72,3,0,0,0,0,73,2,1,0,0.080480048,0,0,4,0,0,0,5,0,1,0,0,0
3930158,Germany,3493.0,Emre Can,Right Defensive Midfield,12,36,11,10,1,90.9,1,14.82,16.04,2.6,0,0,0,0,0,8,1,1,1,0.0499945,0,0,0,0,0,0,0,0,1,0,0,0
3930158,Germany,40724.0,Florian Wirtz,Left Wing,62,128,32,31,1,96.9,5,13.14,13.26,9.22,0,0,1,0,0,22,3,1,1,0.199686272,2,1,2,1,0,0,0,2,0,1,1,2
3930158,Germany,39565.0,Jamal Musiala,Right Wing,73,157,34,32,2,94.1,8,11.28,11.43,8.82,0,0,1,0,0,38,1,1,1,0.09347519,7,5,3,1,1,0,0,4,0,2,3,0
3930158,Germany,8221.0,Jonathan Tah,Left Center Back,92,262,91,89,2,97.8,6,16.67,16.67,16.86,0,1,0,0,1,77,0,0,0,0.0,0,0,1,0,0,0,2,0,2,1,0,1
3930158,Germany,5579.0,Joshua Kimmich,Right Back,88,271,90,80,10,88.9,8,17.0,15.79,26.65,1,2,3,1,3,77,1,0,0,0.01540596,0,0,5,1,1,0,0,2,0,0,0,1
3930158,Germany,8966.0,Kai Havertz,Center Forward,62,80,17,12,5,70.6,9,11.58,11.93,10.75,0,0,0,1,0,11,2,2,1,0.845390993,0,0,1,0,0,0,0,3,2,0,0,3
3930158,Germany,3053.0,Leroy Sané,Right Wing,30,68,15,13,2,86.7,1,12.14,12.14,12.16,0,0,0,0,0,20,3,2,0,0.13055784,3,0,1,0,0,0,0,0,0,0,1,0
3930158,Germany,5570.0,Manuel Neuer,Goalkeeper,86,37,15,14,1,93.3,2,20.69,18.17,56.04,0,0,0,0,0,9,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0
3930158,Germany,12407.0,Maximilian Mittelstädt,Left Back,92,244,75,64,11,85.3,6,17.53,16.29,24.75,0,3,5,0,2,67,3,0,0,0.06940421399999999,1,1,8,0,0,0,1,4,2,2,1,2
3930158,Germany,8546.0,Niclas Füllkrug,Center Forward,23,18,3,3,0,100.0,2,7.11,7.11,0.0,0,0,0,0,1,1,1,1,1,0.113960005,0,0,1,0,0,0,1,0,0,0,0,0
3930158,Germany,9195.0,Robert Andrich,Right Defensive Midfield,48,94,28,25,3,89.3,0,16.51,13.37,42.73,1,0,0,0,0,17,0,0,0,0.0,0,0,1,0,1,0,1,0,4,0,0,1
3930158,Germany,5574.0,Toni Kroos,Left Defensive Midfield,80,285,103,100,3,97.1,13,19.37,19.04,30.38,0,5,0,0,4,72,0,0,0,0.0,0,0,2,1,0,0,0,1,1,2,0,0
3930158,Germany,10287.0,İlkay Gündoğan,Center Attacking Midfield,90,133,35,32,3,91.4,5,16.65,15.23,31.75,1,0,0,0,0,26,2,1,0,0.215766,1,1,2,1,0,0,0,0,1,2,0,3
3930158,Scotland,3655.0,Andrew Robertson,Left Wing Back,87,112,35,27,8,77.1,5,19.96,15.65,34.5,0,0,0,0,0,26,0,0,0,0.0,0,0,3,1,1,0,2,1,0,1,1,1
3930158,Scotland,22379.0,Angus Gunn,Goalkeeper,91,76,31,17,14,54.8,3,52.42,37.72,70.26,0,0,0,0,0,9,0,0,0,0.0,0,0,3,0,0,0,1,0,0,0,0,0
3930158,Scotland,22308.0,Anthony Ralston,Right Wing Back,91,89,22,16,6,72.7,9,19.0,17.38,23.34,0,0,0,0,0,17,0,0,0,0.0,2,0,1,0,0,0,2,4,1,2,0,1
3930158,Scotland,31067.0,Billy Gilmour,Center Defensive Midfield,24,27,8,7,1,87.5,4,10.57,11.72,2.52,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
3930158,Scotland,10534.0,Callum McGregor,Left Defensive Midfield,66,64,14,13,1,92.9,4,11.29,12.01,1.97,0,1,0,0,0,9,0,0,0,0.0,0,0,2,1,0,0,3,2,2,1,0,2
3930158,Scotland,9466.0,Che Adams,Center Forward,45,49,9,8,1,88.9,3,21.09,22.08,13.16,0,0,0,0,0,6,0,0,0,0.0,0,0,2,1,0,0,0,0,0,1,2,0
3930158,Scotland,9481.0,Grant Campbell Hanley,Center Back,47,21,5,4,1,80.0,1,25.02,15.96,61.27,0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,0,1,2,0,0,0,0
3930158,Scotland,11116.0,Jack Hendry,Center Back,92,86,29,24,5,82.8,4,18.92,19.05,18.33,0,2,0,0,0,18,0,0,0,0.0,0,0,1,0,0,0,3,2,0,1,0,0
3930158,Scotland,9974.0,John McGinn,Left Center Midfield,64,66,10,8,2,80.0,6,17.37,12.74,35.85,0,1,0,0,0,14,0,0,0,0.0,2,1,2,1,0,0,0,2,1,1,2,1
3930158,Scotland,10540.0,Kieran Tierney,Left Center Back,73,122,42,29,13,69.0,14,22.55,21.68,24.48,0,1,2,0,0,27,0,0,0,0.0,0,0,4,0,1,0,2,0,0,0,0,1
3930158,Scotland,12510.0,Ryan Christie,Center Forward,80,109,13,10,3,76.9,5,10.83,12.29,5.95,0,0,0,0,0,15,0,0,0,0.0,1,1,4,1,0,0,1,2,4,4,2,2
3930158,Scotland,10002.0,Scott McKenna,Left Center Back,13,18,5,4,1,80.0,1,28.57,18.94,67.08,0,0,0,0,0,4,1,0,0,0.060525935,0,0,1,0,0,0,1,0,0,0,0,0
3930158,Scotland,3620.0,Scott McTominay,Right Center Midfield,90,80,18,13,5,72.2,4,21.91,20.18,26.4,0,1,1,0,0,14,0,0,0,0.0,1,0,1,1,1,0,3,1,1,2,0,2
3930159,Hungary,42822.0,András Schäfer,Left Defensive Midfield,96,173,49,46,3,93.9,5,19.25,18.53,30.2,0,1,1,0,0,38,0,0,0,0.0,3,2,2,0,0,0,1,2,3,1,1,0
3930159,Hungary,11268.0,Attila Fiola,Right Center Back,92,134,42,32,10,76.2,7,22.27,20.57,27.74,0,0,1,0,1,30,0,0,0,0.0,0,0,1,0,0,0,3,2,1,0,1,1
3930159,Hungary,46376.0,Attila Szalai,Left Center Back,78,155,51,43,8,84.3,6,22.7,20.53,34.37,0,5,0,0,0,30,1,0,0,0.09601528,0,0,3,3,0,0,3,2,1,1,1,1
3930159,Hungary,12921.0,Barnabás Varga,Center Forward,96,98,17,7,10,41.2,7,18.0,15.7,19.6,0,1,0,0,0,7,2,1,1,0.73425685,1,0,2,0,0,0,1,2,1,1,1,5
3930159,Hungary,46789.0,Bendegúz Bolla,Right Wing Back,46,71,23,18,5,78.3,5,21.08,21.74,18.7,0,0,1,0,0,15,0,0,0,0.0,1,0,3,0,0,0,0,0,2,0,0,0
3930159,Hungary,21209.0,Dominik Szoboszlai,Left Attacking Midfield,96,172,52,42,10,80.8,14,22.51,21.71,25.84,0,5,3,1,1,31,0,0,0,0.0,2,1,2,0,0,0,1,4,0,2,0,2
3930159,Hungary,89635.0,Milos Kerkez,Left Wing Back,75,109,31,13,18,41.9,10,22.96,18.73,26.01,0,0,3,0,0,27,0,0,0,0.0,0,0,7,1,0,0,1,0,1,3,0,0
3930159,Hungary,40920.0,Márton Dárdai,Left Center Back,17,42,13,11,2,84.6,1,22.09,24.43,9.22,0,0,0,0,0,10,0,0,0,0.0,0,0,0,1,0,0,1,0,1,1,0,0
3930159,Hungary,8524.0,Péter Gulácsi,Goalkeeper,90,93,30,27,3,90.0,4,24.35,22.62,39.92,0,0,0,0,0,20,0,0,0,0.0,0,0,2,0,0,0,1,0,0,0,0,0
3930159,Hungary,19316.0,Roland Sallai,Right Attacking Midfield,96,149,36,29,7,80.6,8,16.83,14.43,26.77,0,0,4,0,1,36,2,0,0,0.128965874,2,2,3,0,0,0,0,0,0,3,3,0
3930159,Hungary,8509.0,Willi Orban,Center Back,95,167,56,51,5,91.1,13,24.82,24.08,32.33,1,0,0,0,2,36,1,1,0,0.14360759,1,1,4,3,1,0,3,3,0,0,2,0
3930159,Hungary,7162.0,Ádám Nagy,Right Defensive Midfield,66,134,44,37,7,84.1,10,17.48,18.77,10.68,0,2,0,0,0,29,0,0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,1
3930159,Switzerland,5545.0,Breel-Donald Embolo,Center Forward,22,44,7,7,0,100.0,0,19.85,19.85,0.0,1,1,0,0,0,10,1,1,1,0.4426999,2,1,1,0,1,0,0,0,0,0,1,2
3930159,Switzerland,45190.0,Dan Ndoye,Right Attacking Midfield,85,142,21,14,7,66.7,7,17.63,15.11,22.68,1,0,4,0,1,33,3,0,0,0.232590623,6,4,2,2,1,0,0,0,2,4,0,3
3930159,Switzerland,5537.0,Fabian Lukas Schär,Right Center Back,91,151,46,32,14,69.6,4,28.2,26.5,32.08,0,3,0,0,0,35,3,0,0,0.190299721,0,0,7,3,0,0,3,1,0,0,0,0
3930159,Switzerland,50436.0,Fabian Rieder,Right Attacking Midfield,10,13,4,2,2,50.0,0,32.39,39.51,25.27,0,0,1,0,1,3,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0
3930159,Switzerland,3500.0,Granit Xhaka,Left Defensive Midfield,96,261,87,79,8,90.8,15,18.37,18.55,16.57,2,1,0,0,4,67,1,1,0,0.044237033,0,0,6,1,0,0,1,2,1,1,1,0
3930159,Switzerland,49007.0,Kwadwo Duah,Center Forward,67,75,13,5,8,38.5,4,17.74,14.12,19.99,0,0,1,0,0,6,3,2,1,0.5584159399999999,0,0,0,0,1,0,0,0,0,0,0,2
3930159,Switzerland,5549.0,Manuel Obafemi Akanji,Center Back,95,183,63,56,7,88.9,6,21.38,20.13,31.36,0,4,0,0,0,50,0,0,0,0.0,0,0,5,3,1,0,5,1,0,0,0,0
3930159,Switzerland,16016.0,Michel Aebischer,Left Wing Back,95,168,56,48,8,85.7,7,16.59,15.93,20.56,1,0,0,1,1,37,1,1,1,0.03557817,0,0,4,1,0,0,1,2,0,2,0,1
3930159,Switzerland,6983.0,Remo Freuler,Right Defensive Midfield,85,147,42,41,1,97.6,3,13.34,12.94,29.7,0,0,0,1,0,31,0,0,0,0.0,0,0,3,1,0,0,1,1,4,0,2,0
3930159,Switzerland,5544.0,Ricardo Iván Rodríguez Araya,Left Center Back,95,167,51,44,7,86.3,7,20.42,16.72,43.66,0,2,0,0,1,44,0,0,0,0.0,1,0,4,0,0,0,3,0,2,1,1,0
3930159,Switzerland,30401.0,Ruben Vargas,Left Attacking Midfield,73,112,28,22,6,78.6,6,19.82,17.25,29.23,0,4,0,0,1,25,2,2,0,0.57146795,1,0,2,1,0,0,0,3,0,1,0,4
3930159,Switzerland,7796.0,Silvan Widmer,Right Wing Back,66,97,32,27,5,84.4,1,17.71,15.06,32.05,0,0,0,0,0,16,0,0,0,0.0,1,0,2,1,0,0,1,2,2,0,1,1
3930159,Switzerland,5550.0,Yann Sommer,Goalkeeper,91,82,30,23,7,76.7,4,31.81,22.67,61.83,0,0,0,0,0,21,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0
3930160,Croatia,5460.0,Andrej Kramarić,Left Wing,70,122,27,21,6,77.8,5,19.63,18.65,23.05,1,1,4,0,2,24,2,1,0,0.723570806,0,0,3,0,0,0,0,4,0,1,2,2
3930160,Croatia,8654.0,Ante Budimir,Center Forward,55,66,4,1,3,25.0,3,18.56,7.56,22.23,0,0,0,0,0,2,2,0,0,0.25490514200000003,0,0,2,1,0,0,0,3,1,0,1,0
3930160,Croatia,7693.0,Bruno Petković,Center Forward,22,39,7,5,2,71.4,0,19.26,24.66,5.78,0,1,0,0,1,7,1,1,0,0.7835,1,0,1,0,0,0,0,0,0,2,0,1
3930160,Croatia,16531.0,Dominik Livaković,Goalkeeper,91,101,38,27,11,71.1,13,31.16,23.0,51.17,0,0,0,0,0,22,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0
3930160,Croatia,5474.0,Ivan Perišić,Left Wing,39,70,13,6,7,46.2,5,18.26,21.63,15.37,0,1,4,0,0,14,3,1,0,0.061343045000000006,1,1,1,2,0,0,1,1,1,0,1,1
3930160,Croatia,49337.0,Josip Stanišić,Right Back,93,192,60,49,11,81.7,10,18.66,18.29,20.32,0,5,1,0,1,42,1,0,0,0.22294979,1,1,1,1,1,0,2,4,0,0,2,0
3930160,Croatia,37148.0,Josip Šutalo,Right Center Back,93,226,71,67,4,94.4,9,17.81,16.92,32.84,0,1,0,0,0,63,0,0,0,0.0,2,2,2,2,1,0,0,4,1,4,0,2
3930160,Croatia,33018.0,Joško Gvardiol,Left Back,90,137,39,36,3,92.3,9,18.68,18.07,25.91,0,0,1,0,0,31,2,0,0,0.068897524,1,1,0,2,0,0,0,2,1,0,3,2
3930160,Croatia,28914.0,Lovro Majer,Right Wing,93,217,59,54,5,91.5,13,14.41,15.1,6.98,0,0,1,0,2,51,1,0,0,0.10645112,0,0,5,1,1,0,0,4,1,2,1,0
3930160,Croatia,5463.0,Luka Modrić,Right Center Midfield,64,139,41,36,5,87.8,7,17.74,17.09,22.38,0,0,1,0,0,30,0,0,0,0.0,0,0,5,0,0,0,0,2,2,1,1,0
3930160,Croatia,39490.0,Luka Sučić,Right Center Midfield,27,78,23,21,2,91.3,1,16.65,17.4,8.84,0,1,0,0,1,21,0,0,0,0.0,0,0,2,0,0,0,0,0,0,1,0,0
3930160,Croatia,5469.0,Marcelo Brozović,Center Defensive Midfield,92,222,65,61,4,93.8,7,19.0,19.02,18.61,0,2,1,0,1,53,1,1,0,0.07775181,0,0,2,1,0,0,0,2,1,0,0,1
3930160,Croatia,8773.0,Marin Pongracic,Left Center Back,92,194,61,53,8,86.9,9,20.97,19.66,29.66,0,1,0,0,0,47,0,0,0,0.0,0,0,5,1,0,0,3,3,3,2,0,1
3930160,Croatia,11603.0,Mario Pašalić,Right Wing,29,47,12,11,1,91.7,3,11.77,10.14,29.73,0,0,0,0,0,11,0,0,0,0.0,0,0,2,0,0,0,0,0,1,0,0,0
3930160,Croatia,5456.0,Mateo Kovačić,Left Center Midfield,63,150,38,35,3,92.1,5,15.38,15.94,8.94,0,0,0,0,1,40,3,1,0,0.182729643,1,1,3,0,0,0,0,1,1,2,0,1
3930160,Spain,5721.0,Daniel Carvajal Ramos,Right Back,94,169,56,50,6,89.3,10,17.75,18.16,14.27,0,0,1,0,0,41,1,1,1,0.30100337,0,0,6,1,0,0,2,4,0,1,1,0
3930160,Spain,16532.0,Daniel Olmo Carvajal,Left Wing,34,75,14,12,2,85.7,4,19.01,17.72,26.79,0,0,0,0,0,17,1,0,0,0.027441183,3,2,2,0,0,0,0,1,0,0,1,2
3930160,Spain,6655.0,Fabián Ruiz Peña,Left Defensive Midfield,93,195,54,48,6,88.9,15,21.82,21.71,22.67,2,2,0,1,0,48,1,1,1,0.056130085,2,1,5,0,0,0,0,1,0,1,0,1
3930160,Spain,6748.0,Ferrán Torres García,Right Wing,7,11,3,2,1,66.7,1,14.21,4.71,33.21,0,0,0,0,0,2,1,0,0,0.012741043,0,0,0,0,0,0,0,0,1,0,0,0
3930160,Spain,5202.0,José Ignacio Fernández Iglesias,Left Center Back,93,163,57,54,3,94.7,14,18.52,18.42,20.39,0,0,0,0,1,44,0,0,0,0.0,1,1,5,1,0,0,4,0,0,1,0,0
3930160,Spain,316046.0,Lamine Yamal Nasraoui Ebana,Right Wing,84,122,21,17,4,81.0,7,13.72,15.47,6.28,0,0,2,1,2,24,3,1,0,0.37209778299999996,3,2,2,0,1,0,0,2,1,0,1,1
3930160,Spain,17620.0,Marc Cucurella Saseta,Left Back,90,165,55,42,13,76.4,16,18.22,16.91,22.44,0,0,1,0,0,36,0,0,0,0.0,0,0,5,0,0,0,0,2,2,1,0,0
3930160,Spain,24921.0,Martín Zubimendi Ibáñez,Left Defensive Midfield,8,31,9,9,0,100.0,2,13.4,13.4,0.0,0,0,0,0,0,7,0,0,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0
3930160,Spain,3042.0,Mikel Merino Zazón,Center Attacking Midfield,26,42,10,7,3,70.0,5,11.87,13.2,8.76,0,0,0,0,0,5,0,0,0,0.0,0,0,1,0,0,0,0,0,2,0,1,0
3930160,Spain,6685.0,Mikel Oyarzabal Ugarte,Center Forward,26,37,5,5,0,100.0,3,13.52,13.52,0.0,0,0,0,0,1,6,0,0,0,0.0,0,0,1,0,0,0,0,0,2,1,1,0
3930160,Spain,68574.0,Nicholas Williams Arthuer,Left Wing,66,102,17,12,5,70.6,4,17.14,17.82,15.52,0,1,2,0,1,19,0,0,0,0.0,5,2,2,0,0,0,0,1,1,0,2,2
3930160,Spain,30486.0,Pedro González López,Center Attacking Midfield,58,108,17,17,0,100.0,8,16.49,16.49,0.0,0,0,0,1,2,19,0,0,0,0.0,1,1,2,0,0,0,0,2,0,2,2,0
3930160,Spain,22128.0,Robin Aime Robert Le Normand,Right Center Back,93,156,53,43,10,81.1,18,22.38,20.98,28.42,1,0,0,0,0,41,1,0,0,0.108392105,0,0,2,1,0,0,2,0,1,1,0,0
3930160,Spain,6765.0,Rodrigo Hernández Cascante,Right Defensive Midfield,84,190,63,57,6,90.5,20,18.46,17.98,23.05,0,2,0,0,0,42,0,0,0,0.0,0,0,4,0,0,0,0,2,3,2,0,0
3930160,Spain,11748.0,Unai Simón Mendibil,Goalkeeper,95,122,44,29,15,65.9,7,40.44,28.52,63.49,0,2,0,0,0,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3930160,Spain,3477.0,Álvaro Borja Morata Martín,Center Forward,66,89,12,6,6,50.0,6,12.75,8.85,16.64,0,1,0,0,0,9,3,2,1,0.68937702,0,0,1,0,1,0,1,1,3,2,2,1
3930161,Albania,8291.0,Arlind Afrim Ajeti,Right Center Back,90,149,51,46,5,90.2,2,21.93,19.92,40.42,0,1,0,0,0,38,0,0,0,0.0,0,0,0,1,0,0,2,2,0,0,0,0
3930161,Albania,36885.0,Armando Broja,Center Forward,73,65,11,8,3,72.7,4,12.59,14.74,6.84,0,0,0,0,1,12,0,0,0,0.0,1,0,0,1,0,0,1,1,2,4,2,0
3930161,Albania,7108.0,Berat Djimsiti,Left Center Back,90,172,57,50,7,87.7,5,18.73,18.2,22.51,0,1,0,0,1,44,1,0,0,0.05804902,0,0,0,0,0,0,6,5,0,0,0,0
3930161,Albania,7031.0,Elseid Hysaj,Right Back,89,98,36,31,5,86.1,1,17.68,16.93,22.32,0,2,1,0,0,22,0,0,0,0.0,0,0,2,1,0,0,1,3,0,0,0,0
3930161,Albania,41186.0,Jasir Asani,Right Wing,67,73,10,8,2,80.0,2,18.88,14.75,35.39,0,0,0,0,0,13,2,0,0,0.038123703,0,0,2,2,0,0,1,2,0,1,1,2
3930161,Albania,57303.0,Kristjan Asllani,Left Defensive Midfield,94,182,62,53,9,85.5,3,23.49,21.88,32.99,0,2,2,0,2,47,2,0,0,0.037513932,0,0,2,1,0,0,1,1,1,0,0,1
3930161,Albania,49097.0,Mario Mitaj,Left Back,93,148,49,44,5,89.8,4,15.42,14.01,27.87,0,0,0,0,0,32,1,0,0,0.030680664,0,0,5,3,0,0,0,2,1,1,0,1
3930161,Albania,32030.0,Nedim Bajrami,Center Attacking Midfield,86,92,27,23,4,85.2,6,23.23,19.94,42.16,0,1,0,0,0,22,1,1,1,0.08619496,0,0,1,1,0,0,0,0,0,0,0,1
3930161,Albania,7531.0,Qazim Laçi,Right Wing,24,31,8,6,2,75.0,0,19.46,15.38,31.7,0,0,1,0,0,6,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,1,0
3930161,Albania,23987.0,Rey Manaj,Center Forward,17,17,2,1,1,50.0,0,9.5,8.45,10.56,0,0,0,0,0,2,1,1,0,0.104034275,0,0,0,0,0,0,0,0,1,0,0,0
3930161,Albania,29531.0,Taulant Sulejmanov,Left Wing,66,81,17,9,8,52.9,5,13.44,16.21,10.31,0,0,0,0,0,15,0,0,0,0.0,0,0,1,2,1,0,1,1,1,1,1,1
3930161,Albania,7789.0,Thomas Strakosha,Goalkeeper,92,75,26,17,9,65.4,2,38.84,30.22,55.14,0,0,0,0,0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3930161,Albania,24438.0,Ylber Ramadani,Right Defensive Midfield,94,134,43,39,4,90.7,2,17.68,17.95,14.96,0,1,0,0,0,31,0,0,0,0.0,0,0,4,0,1,0,1,5,2,0,0,0
3930161,Italy,7480.0,Alessandro Bastoni,Right Center Back,93,336,115,111,4,96.5,6,19.24,18.4,42.6,0,3,0,0,0,100,1,1,1,0.1377708,0,0,4,0,0,0,2,1,2,2,0,0
3930161,Italy,6993.0,Bryan Cristante,Left Center Midfield,17,90,29,27,2,93.1,0,16.44,16.45,16.32,0,0,0,0,0,26,0,0,0,0.0,0,0,3,0,0,0,0,0,0,1,0,0
3930161,Italy,30926.0,Davide Frattesi,Right Center Midfield,91,146,37,29,8,78.4,9,12.67,12.32,13.95,0,0,2,0,0,37,1,0,0,0.21950644,1,0,1,0,0,0,0,3,1,1,0,5
3930161,Italy,7156.0,Federico Chiesa,Right Wing,75,154,37,27,10,73.0,8,15.34,15.49,14.91,0,1,4,0,2,44,3,0,0,0.077309441,6,5,6,0,0,0,0,3,0,1,1,2
3930161,Italy,12255.0,Federico Dimarco,Left Back,82,179,62,53,9,85.5,5,15.45,15.43,15.53,1,2,3,0,2,48,2,1,0,0.025615837000000002,0,0,1,0,0,0,0,2,0,1,0,1
3930161,Italy,10992.0,Gianluca Scamacca,Center Forward,80,61,16,12,4,75.0,4,12.66,12.08,14.41,0,0,0,0,2,16,3,1,0,0.17638998,0,0,4,1,0,0,0,1,0,0,0,0
3930161,Italy,7036.0,Gianluigi Donnarumma,Goalkeeper,95,67,21,18,3,85.7,2,28.35,24.16,53.49,0,0,0,0,0,15,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0
3930161,Italy,11514.0,Giovanni Di Lorenzo,Right Back,91,393,131,123,8,93.9,7,15.96,15.5,22.99,0,0,0,0,0,116,1,0,0,0.07586851,0,0,1,2,1,0,2,3,0,1,0,0
3930161,Italy,7024.0,Jorge Luiz Frello Filho,Center Defensive Midfield,94,392,131,120,11,91.6,5,16.23,15.66,22.48,0,3,0,0,1,123,0,0,0,0.0,0,0,1,1,0,0,2,1,0,0,0,0
3930161,Italy,6963.0,Lorenzo Pellegrini,Left Wing,75,134,41,40,1,97.6,7,15.2,15.31,11.17,0,1,1,1,2,36,3,0,0,0.371517155,0,0,0,1,0,0,0,1,1,0,0,0
3930161,Italy,31093.0,Mateo Retegui,Center Forward,8,8,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3930161,Italy,4587.0,Matteo Darmian,Left Back,11,23,8,8,0,100.0,1,16.96,16.96,0.0,0,0,0,0,0,7,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
3930161,Italy,8181.0,Nicolò Barella,Left Center Midfield,90,342,108,105,3,97.2,8,18.21,18.02,24.91,0,2,0,0,1,105,1,1,1,0.0846303,1,0,2,1,0,0,0,2,1,0,1,0
3930161,Italy,41768.0,Riccardo Calafiori,Left Center Back,92,324,108,101,7,93.5,6,17.39,16.91,24.27,0,1,0,0,0,98,2,0,0,0.28118819,0,0,4,0,1,0,1,0,2,0,1,1
3930162,Denmark,24547.0,Alexander Hartmann Bah,Right Wing Back,91,193,62,50,12,80.6,12,17.44,16.92,19.59,0,1,1,0,1,42,1,0,0,0.05694469,0,0,7,2,0,0,2,1,0,1,1,1
3930162,Denmark,3959.0,Andreas Christensen,Center Back,92,271,92,92,0,100.0,6,18.03,18.03,0.0,0,0,0,0,0,74,2,0,0,0.052538634,0,0,4,1,0,0,5,0,1,1,1,0
3930162,Denmark,3043.0,Christian Dannemann Eriksen,Center Attacking Midfield,91,220,66,52,14,78.8,14,19.79,17.09,29.82,0,6,3,0,7,45,5,1,1,0.470574381,0,0,8,0,0,0,0,2,0,3,1,1
3930162,Denmark,8815.0,Jannik Vestergaard,Left Center Back,90,216,75,69,6,92.0,5,19.55,17.76,40.16,1,2,0,0,0,53,2,1,0,0.11699021,0,0,3,0,0,0,5,2,0,0,1,1
3930162,Denmark,8247.0,Joachim Andersen,Right Center Back,92,269,91,77,14,84.6,9,20.11,18.03,31.56,0,4,0,0,0,73,1,0,0,0.07210865,0,0,3,0,0,0,3,0,2,0,0,0
3930162,Denmark,16554.0,Joakim Mæhle,Left Wing Back,13,17,5,5,0,100.0,1,20.29,20.29,0.0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
3930162,Denmark,21261.0,Jonas Older Wind,Right Center Forward,82,120,28,23,5,82.1,9,13.61,13.11,15.94,0,0,4,1,2,23,1,0,0,0.13023244,1,0,1,0,0,0,0,1,1,4,4,1
3930162,Denmark,3815.0,Kasper Schmeichel,Goalkeeper,94,64,26,22,4,84.6,6,35.65,29.88,67.37,0,0,0,0,0,10,0,0,0,0.0,0,0,5,0,0,0,0,0,0,0,0,0
3930162,Denmark,8621.0,Morten Hjulmand,Right Defensive Midfield,89,220,76,69,7,90.8,18,14.24,14.37,12.94,0,1,1,0,1,47,1,1,0,0.046085708,1,0,6,0,0,0,0,4,2,0,2,0
3930162,Denmark,3570.0,Pierre-Emile Højbjerg,Left Defensive Midfield,83,251,85,78,7,91.8,15,17.16,16.71,22.2,0,2,1,0,1,60,1,0,0,0.06811079,1,0,6,0,0,0,1,2,1,2,1,1
3930162,Denmark,51672.0,Rasmus Winther Højlund,Left Center Forward,80,102,15,14,1,93.3,8,13.14,13.22,12.07,0,0,0,0,0,14,1,1,0,0.44749036,0,0,2,0,0,0,1,0,2,1,5,1
3930162,Denmark,60343.0,Victor Bernth Kristansen,Left Wing Back,77,176,56,44,12,78.6,14,18.38,17.31,22.29,0,1,4,0,1,43,1,0,0,0.05016356,1,1,6,0,0,0,2,1,0,0,0,2
3930162,Slovenia,31968.0,Adam Gnezda Čerin,Right Defensive Midfield,92,165,48,39,9,81.2,7,21.11,20.51,23.69,0,5,0,0,1,27,1,0,0,0.19572966,0,0,0,2,0,0,1,2,5,0,0,2
3930162,Slovenia,31866.0,Andraž Šporar,Right Center Forward,93,97,16,10,6,62.5,3,19.11,19.09,19.15,0,0,4,0,1,11,4,1,0,0.651513894,0,0,2,0,0,0,2,0,0,1,0,1
3930162,Slovenia,38759.0,Benjamin Šeško,Left Center Forward,92,108,18,11,7,61.1,5,11.56,14.57,6.83,0,0,0,0,1,15,2,0,0,0.05570852900000001,1,0,5,0,1,0,2,0,1,4,1,0
3930162,Slovenia,28211.0,Erik Janža,Left Back,91,134,46,30,16,65.2,4,25.57,23.84,28.82,0,2,4,0,2,25,3,1,1,0.055674375,0,0,2,0,0,0,2,4,0,1,0,1
3930162,Slovenia,16047.0,Jaka Bijol,Left Center Back,91,136,36,31,5,86.1,2,25.82,25.05,30.58,0,4,1,0,1,28,0,0,0,0.0,0,0,1,2,2,0,11,2,2,0,0,0
3930162,Slovenia,31089.0,Jan Mlakar,Left Midfield,74,66,15,9,6,60.0,6,16.25,15.17,17.87,0,0,0,0,0,10,0,0,0,0.0,0,0,3,0,0,0,3,3,0,0,0,1
3930162,Slovenia,6378.0,Jan Oblak,Goalkeeper,86,65,24,17,7,70.8,3,42.37,34.95,60.39,0,0,0,0,0,10,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
